"EntrezID_Human"	"concatenated_values"
NA	011
NA	011
NA	011
NA	011
NA	011
NA	011
NA	011
NA	011
1066	011
2512	011
NA	011
NA	011
NA	011
NA	011
NA	011
NA	011
NA	011
NA	011
107984640	011
NA	011
NA	011
2645	010
1803	010
594	011
116143	010
26521	011
2896	011
79714	011
8848	011
2272	011
728294	011
2395	011
25828	011
23623	010
11099	010
9512	011
883	011
51569	011
23413	011
79902	011
29928	011
2653	011
2232	011
64077	011
3959	011
64976	011
135114	011
11091	011
347051	010
79169	010
10254	010
26034	011
225689	011
30	011
2940	011
2054	011
2312	010
79869	010
118987	011
202559	010
10656	011
6331	011
54842	011
387712	010
629	010
92344	010
8568	010
29118	010
23424	010
51283	011
5930	010
23168	010
55117	011
6328	011
4925	011
25	011
2799	011
11234	010
8289	010
55296	010
54677	011
51633	011
9172	010
875	011
51547	010
26993	010
51747	011
54522	010
51752	011
11228	010
221955	011
57156	011
11214	011
83851	010
56683	010
22856	010
23207	011
60314	011
57569	010
23526	010
51112	011
6547	011
5973	011
23005	011
NA	010
10050	010
80255	010
84517	010
51473	010
56145	011
9294	010
717	010
3558	010
NA	010
5746	010
5210	010
64377	010
120071	010
51179	010
55170	010
5187	010
NA	010
83844	011
4299	010
26153	010
259282	011
90799	011
201134	011
79825	010
23379	011
146705	010
80007	010
121457	010
57821	011
55083	010
645369	010
158358	010
27063	010
144501	011
56203	011
79165	010
4147	010
135935	010
115992	010
51255	010
6405	010
7869	010
10509	011
6720	011
7005	010
83659	010
51127	010
25879	010
7504	010
57109	010
81555	011
80823	010
5427	010
10655	010
11077	010
79954	010
140886	010
79871	010
8462	010
11159	010
28991	011
4975	010
2869	011
85012	011
140606	011
NA	010
84289	010
164592	010
NA	010
284541	010
205428	010
NA	010
NA	010
NA	010
80198	010
25802	010
80157	010
168544	010
375686	010
11013	010
NA	010
NA	010
57016	011
1021	010
25780	010
57111	011
6856	011
50617	011
NA	010
5255	011
999	011
56674	011
8303	011
NA	010
89927	011
5257	011
2195	011
8294	011
9729	010
10085	011
2559	011
8969	011
11269	011
5184	011
29106	011
64097	010
581	011
5876	011
51776	011
56131	010
100652857	010
51305	010
25800	011
7745	010
5891	010
65018	010
269	010
89932	010
3931	010
151449	010
84072	010
56256	010
80326	010
780	011
3568	010
644168	010
864	010
10992	011
50509	010
64131	010
4104	010
6659	010
286828	010
3010	011
7137	010
6773	011
3937	010
55707	011
57217	010
55423	011
474170	011
374819	011
114659	011
219293	011
285849	011
26795	011
441531	011
100652748	011
100500804	011
595097	011
595098	011
595099	011
595100	011
79999	011
100874309	011
2210	011
100132417	011
100507547	011
378950	011
4018	011
677812	011
100616408	011
101060363	011
692201	011
100302138	011
100996747	011
752014	011
693221	011
767558	011
122011	011
81793	011
647135	011
653464	011
100616371	011
3250	011
7278	011
113457	011
116936	011
653857	011
6791	011
286887	011
729873	011
440434	011
100996643	011
9098	011
128954	011
1576	011
125	011
112401	011
1565	011
391003	011
653510	011
342538	011
200895	011
23519	011
51032	011
89832	011
343563	011
54809	011
100288695	011
3107	011
79966	011
139425	011
645455	011
144106	011
3047	011
80086	011
4047	011
4656	010
4668	011
475	011
51596	011
8864	011
3920	011
2938	011
100287171	011
2948	011
6237	011
150	011
9168	011
6612	011
3156	010
203100	010
8366	011
400966	011
6431	001
163175	001
5644	001
593	001
55066	001
80821	011
115548	001
24148	001
10928	001
9410	001
6626	001
6430	001
1479	001
9896	001
11101	001
8192	001
64710	001
55623	001
9718	001
160428	001
81502	001
51477	001
8729	001
55684	001
10197	001
3763	001
55005	001
8310	001
170685	001
129563	001
84861	001
4686	001
27253	001
7273	001
23350	001
132789	001
9112	001
5928	001
6635	001
6625	001
10772	001
29896	001
7307	001
9698	001
84335	011
124808	001
27436	001
4123	001
9129	001
10087	001
83549	001
54963	001
54820	001
55825	001
6385	001
114885	001
114883	001
10480	001
79709	001
93100	001
5130	001
131870	001
143	001
114884	001
51260	001
10291	001
7264	001
9213	001
272	011
84245	001
27143	001
3480	001
2091	001
51602	001
6585	001
64149	001
9061	001
23386	001
122622	001
24139	001
35	001
9427	001
7791	001
79058	001
7353	001
7408	001
8881	001
55902	001
54521	001
10300	011
283987	001
342979	001
9144	001
55858	001
6565	001
55526	001
22949	001
81932	001
54407	001
55757	001
3958	001
26273	001
57722	001
80896	001
51292	001
10425	001
3699	001
25973	001
10590	001
29952	001
2634	001
171586	001
134147	001
3437	001
54887	001
3383	001
28960	001
8572	001
5699	001
345	001
28969	001
885	011
6522	001
148641	001
10669	001
51002	001
4174	001
1676	001
1687	001
669	001
51368	001
51540	001
27122	001
10461	001
57633	001
8544	001
92335	001
3059	001
57412	001
58490	001
4771	001
57533	001
5696	001
51035	001
10454	001
183	011
51022	001
573	001
2720	011
151636	001
8971	001
9564	001
59342	001
51072	001
5954	011
7389	001
55163	001
6119	001
23473	001
4852	001
64787	001
84056	001
140775	001
55644	001
328	001
10311	001
2671	001
54431	001
3614	001
6470	001
10802	001
7485	011
27254	001
27440	001
81606	001
1346	001
55500	001
1861	001
7275	001
3572	001
26018	001
10352	001
1522	001
29925	001
112942	001
253558	011
5863	001
23274	001
397	001
202018	001
23126	001
55325	001
648791	001
6120	001
6782	001
84249	001
4753	001
60492	001
85313	001
50862	001
8804	001
84301	001
64792	001
5126	001
79956	001
64145	001
10269	001
54936	001
1192	001
79654	011
26137	001
5547	001
149951	011
2628	001
3689	001
204	001
8925	011
5471	001
64853	001
6251	001
51603	001
146206	001
831	001
125950	001
1104	001
25816	001
196527	001
9867	001
10190	001
9491	001
953	001
6652	001
10956	001
79657	001
23184	001
80335	001
318	001
83641	001
149986	001
54542	001
256586	001
92935	001
283578	001
148362	001
25996	001
4598	001
5788	001
5877	001
29105	001
25909	001
10095	011
65003	001
10257	001
22929	001
91949	001
116983	001
22875	001
219899	001
6905	001
5272	001
26092	001
83874	001
80162	001
4285	001
51764	001
10226	001
54681	001
4597	001
5111	001
55031	001
374354	001
8189	001
84321	001
54165	001
3073	011
51205	001
29894	001
81605	001
80210	001
7375	001
51380	001
55276	001
55154	001
54949	001
8727	011
220965	001
23509	001
663	001
22827	001
5796	001
150274	001
9636	001
9938	001
6834	001
5203	001
2549	001
11060	001
57531	001
10533	001
10277	001
3693	001
9252	001
2889	001
158038	001
10162	001
63935	001
10013	001
29108	001
353116	001
22934	001
26088	001
55591	001
4013	001
10000	001
5261	001
51060	001
11164	001
1121	001
55671	001
23464	001
5189	001
957	001
55768	001
88455	001
254552	001
947	011
54467	001
23600	001
23640	001
9125	001
10618	001
7536	001
5296	001
1355	001
23148	001
7432	001
65264	001
90411	001
23190	011
5412	001
8624	001
130589	001
137964	001
51095	001
56953	001
85021	001
5201	001
22818	001
29926	011
54545	001
23586	001
51251	001
9688	001
80349	011
51004	001
245812	001
9909	001
8436	001
6749	001
1827	001
51647	001
56061	001
2246	001
5774	001
3988	001
5147	001
345611	001
9416	001
79183	011
9295	001
83714	001
51253	001
22803	001
55119	001
79726	001
7150	001
56259	001
637	001
113174	001
3396	001
89953	001
60678	011
60558	001
10915	001
283377	001
64949	001
56648	001
51399	011
29086	001
81562	001
158931	001
29099	011
729438	001
65985	001
23593	001
6903	001
6821	001
112574	001
91408	001
51433	011
997	001
23456	001
7073	001
28998	001
55219	011
64708	001
10286	001
112812	001
5641	001
8021	001
9885	001
54987	001
54662	001
60559	001
5592	001
2982	001
967	001
56005	001
203054	001
27335	001
4507	001
55095	001
9197	001
32	001
11260	001
9530	001
51692	001
10553	001
51019	001
960	001
55250	001
83891	011
10946	001
4885	011
55278	001
5496	001
8985	001
7095	011
56983	001
6307	001
84328	001
29907	001
64746	001
5360	001
56915	001
4514	001
80011	001
1207	001
51510	001
57678	001
84311	001
25915	001
9750	011
64342	001
140609	011
55234	001
5763	001
5033	001
11079	001
267	001
5608	001
84272	001
51389	001
333	011
3684	001
54812	001
10099	001
80143	001
2937	001
79033	001
84920	001
53	001
7405	011
4864	001
85378	001
54878	001
22828	001
147339	001
8649	001
9604	001
84324	001
4122	001
55313	001
5824	001
9219	001
57147	001
92906	001
124540	001
157769	001
51094	001
5805	001
51451	001
246184	001
1478	001
2052	011
6780	001
57819	001
51119	011
5188	001
552900	001
145482	001
29937	001
55573	001
63874	001
9716	001
5723	001
79178	001
2289	001
23172	001
10695	001
5885	001
84693	001
2762	011
25820	001
9973	001
113146	001
54776	001
160760	001
26528	001
84498	001
10589	001
84618	011
7265	001
10245	001
8498	001
9871	001
5274	001
141	001
55108	001
836	001
7341	001
2588	001
30001	001
1113	001
6332	001
51142	001
154807	001
23173	001
5371	001
9406	001
27163	001
3052	001
1371	001
2517	001
4931	001
23192	001
51411	001
51150	001
2717	001
25939	001
22894	001
5238	001
11054	001
9577	001
3422	001
4064	001
2760	001
9843	001
133619	001
84705	001
94056	001
200186	001
60681	001
134510	001
79631	001
54997	001
51020	001
65109	001
150356	001
84706	001
25938	001
84955	001
54102	001
8721	001
2593	001
6017	001
27129	001
10501	001
79017	001
149345	011
79172	001
4125	001
2346	011
23042	001
6695	001
5303	001
252983	001
54629	001
140733	001
53938	001
64080	001
8646	001
2583	001
5947	001
26007	001
653361	001
127018	001
10066	011
389643	001
435	001
2990	001
2214	001
5229	001
6319	001
28970	001
9770	001
2015	001
221914	001
270	001
9188	001
6629	001
6891	001
6892	001
4267	001
57198	001
86	001
5777	001
23729	001
9902	001
6829	001
8857	001
57466	001
83666	001
55760	001
55191	001
4938	001
160777	001
23760	001
5018	001
5721	011
4154	001
79792	001
3683	001
79132	001
54857	001
64359	001
112849	001
84181	001
6789	001
112817	001
27332	001
283489	001
6890	001
115362	001
819	011
3068	001
84275	001
79873	001
60481	001
29780	001
83638	001
50810	001
26073	001
80301	001
92579	001
84267	001
10847	001
57707	011
135293	001
56269	001
1910	001
10783	001
92483	001
84795	001
27069	001
695	001
91703	001
254295	001
8987	001
275	001
90522	001
337876	001
54978	001
3840	001
6383	001
6732	001
5098	001
51166	001
54578	001
55057	001
578	001
29083	001
5899	011
10591	001
10360	001
338382	001
51115	001
1719	001
5698	001
51501	001
1512	001
81610	001
56952	001
27306	001
28511	001
51128	001
7409	001
2222	001
968	001
84309	001
5514	001
5351	001
383	001
1016	001
6993	001
5122	001
9152	001
554313	001
8263	001
124	001
83592	001
220	001
56172	001
163782	001
65124	001
10139	001
409	001
79415	001
51272	001
635	001
796	001
10203	001
9607	001
51287	001
1373	001
51379	001
1514	001
26099	001
55208	001
196385	001
9166	001
50848	001
152273	001
2589	001
100126572	001
94235	001
26061	001
81888	001
130026	001
25948	001
4620	011
4632	001
29895	001
4690	001
4843	001
54872	001
5373	001
64092	001
23753	001
9403	001
5265	001
50859	001
8859	001
25870	001
7077	001
345757	001
80723	011
9094	001
219333	001
84669	001
84219	001
51082	001
95681	001
80318	001
10944	001
135154	001
83642	001
84281	001
51241	001
388753	001
64897	001
203259	001
51765	001
100130890	001
83543	001
51714	001
79591	001
8882	001
1259	001
10542	001
6636	001
29072	001
10388	001
9149	001
221613	001
5137	001
90488	001
5871	001
54414	001
3151	001
10384	001
8644	001
56829	001
50855	001
333926	001
55233	001
388552	001
414149	001
26071	001
8226	001
6817	001
55330	001
79624	001
60526	011
9104	001
10457	001
4508	001
126393	001
28989	001
7512	001
3105	001
NA	001
554235	001
NA	001
NA	001
NA	001
51339	001
NA	001
4921	001
NA	001
153443	001
NA	001
NA	001
50943	001
79153	001
NA	001
NA	001
3490	001
23471	001
84063	001
54800	001
115804232	001
26524	001
3987	001
10233	001
9242	001
NA	001
NA	001
200232	001
348932	001
55816	001
NA	001
NA	001
51078	001
10959	001
NA	001
NA	001
NA	001
7498	001
440275	001
23299	001
2241	001
24145	001
57522	001
6811	001
57463	001
11338	001
79084	001
9381	011
776	001
147183	001
100188893	001
154790	011
6567	001
2986	001
50485	001
10198	001
7707	001
3675	001
29102	001
2861	001
6150	001
84961	001
659	001
57048	011
64849	001
23545	011
23166	001
587	001
54902	001
26173	001
290	001
10650	001
7268	001
8821	001
401505	001
64689	001
50999	001
2790	001
65005	001
2135	001
55898	001
2563	001
90806	001
51426	001
114798	001
80705	001
1040	001
2956	001
9862	001
6586	001
91039	001
6595	001
79590	001
91942	001
57176	001
57129	001
64975	001
92105	001
7329	001
54453	001
83986	001
23272	001
5288	001
134265	001
128853	001
56963	001
9526	001
116173	001
51026	001
778	001
2565	001
2779	001
6571	011
84159	001
219681	001
80070	001
11173	001
1289	001
6541	001
1663	001
54514	001
11056	001
1788	001
29940	001
1829	001
79767	001
91689	001
2034	001
2065	001
79675	001
2175	001
2176	001
2260	011
2348	001
80233	001
51057	001
339896	001
155038	001
26035	001
57452	001
51291	001
3105	001
212	001
22858	001
3674	001
285600	001
55196	001
85449	001
27330	001
3993	001
442721	001
79836	001
4296	001
9020	001
9665	001
4148	001
9656	001
4343	001
8714	001
10057	001
83540	001
57523	001
58505	001
146183	001
139562	001
100137049	001
79728	001
25891	001
51230	001
55367	001
130271	001
284352	001
374462	001
9400	001
51455	001
57186	001
114804	001
6098	001
51023	001
388015	001
6574	011
10051	001
92017	001
114815	001
56155	001
79613	001
8073	011
8989	001
26995	001
151613	001
57663	001
57695	001
7374	001
10813	001
23262	001
152002	001
63934	001
4607	001
56301	001
6830	001
203447	001
114548	001
152110	001
NA	001
NA	001
172	001
91807	001
4552	001
22823	001
4121	101
115361	001
84902	001
22897	001
493860	001
130940	001
255101	001
57545	001
841	001
55259	001
26005	001
79868	001
132612	001
51703	001
81926	011
101060146	001
10403	001
26574	001
7297	001
26097	001
6631	001
54958	001
79158	001
85302	001
23064	001
3158	001
10194	001
64759	001
27109	001
84231	001
64928	001
80789	001
84661	001
54995	001
10607	001
26263	001
4436	001
29093	001
202052	001
9382	001
25766	001
8854	001
51103	001
116540	001
6674	001
1841	001
126917	001
5159	001
57103	001
9894	001
57038	001
1303	001
9639	001
5476	001
10274	001
10573	001
80205	001
7913	001
60528	001
64960	001
84953	001
5935	001
64951	001
90480	001
51650	001
79677	001
94120	001
91056	001
23132	001
81794	001
79039	001
2073	001
91828	001
165186	001
NA	001
11227	001
55204	001
221393	001
2868	011
284110	001
92797	001
29911	001
1964	001
57536	001
80853	001
124602	001
3891	001
246	001
201255	001
23139	001
5243	001
5598	001
10335	001
10204	001
4536	001
57223	001
255189	001
200373	001
5190	001
23133	001
55023	001
23533	001
83483	001
5979	001
29074	001
116541	001
64968	001
54460	001
6498	001
6660	001
10735	001
9014	001
93594	001
51300	001
9874	001
80263	001
9724	001
8531	001
440590	001
4929	001
58484	001
79612	001
NA	001
4585	001
26074	001
146059	001
148870	001
84865	001
126402	001
57332	001
8846	001
662	011
7555	001
6902	001
51614	001
4482	001
1716	001
51506	001
55173	001
54557	001
57102	001
79587	001
55471	001
9673	001
131076	001
6330	001
9194	001
79734	001
81671	001
55168	001
83544	001
6001	001
10955	001
440574	001
39	001
79731	001
127700	001
411	001
221823	001
594855	001
389203	001
100507421	001
57016	001
NA	001
NA	001
NA	001
NA	001
NA	001
25819	001
NA	001
NA	001
10618	001
NA	001
3000	001
258010	001
83871	011
5925	001
203228	001
9016	001
10577	001
956	001
10166	001
10450	001
140809	001
54918	001
4539	001
10063	001
1798	001
9364	001
285598	001
8733	001
60386	001
54943	001
29995	001
85315	001
7319	001
51397	001
51375	001
400916	001
5800	001
349565	001
7390	001
6609	001
64981	001
689	001
83930	001
2339	001
10253	011
113178	011
10809	001
6399	011
23625	001
27293	001
29880	011
6901	001
665	001
55658	001
84276	001
55861	001
410	001
56270	001
51027	001
1027	001
222234	001
84105	001
51012	001
80218	001
11102	001
92482	001
401612	001
130355	001
344558	001
81790	001
729475	001
55554	001
51372	001
144535	001
7328	001
83943	001
283459	001
373	001
84061	001
5998	001
5827	001
81544	011
221079	001
1946	001
57150	001
114879	001
64755	011
10229	001
58511	001
55742	001
401207	001
2230	001
60482	011
205327	001
83440	001
162466	001
90121	001
27235	001
5437	001
254042	001
3355	001
81551	001
80834	001
79139	001
84269	001
252839	001
NA	001
2582	001
2787	001
8660	001
55795	001
348801	001
9261	001
4069	001
80153	001
5173	001
121256	001
23014	001
123606	001
57642	001
151195	011
8941	001
145173	001
407738	001
9113	001
140700	001
84893	001
54602	001
439921	001
53942	001
113730	001
134549	001
54810	001
9333	001
NA	001
2888	001
NA	001
118788	001
6446	001
388121	001
84978	001
84057	001
91574	001
57182	001
55321	011
92181	001
338811	001
222546	001
286464	001
11124	001
3249	001
56171	001
30010	001
1757	001
3998	001
6530	001
56261	001
201780	011
147965	001
55850	001
1103	001
349149	001
9180	001
84131	001
8673	001
404636	001
200185	001
6524	001
NA	001
598	001
55072	001
3594	001
90871	001
64983	001
22846	001
54455	001
50484	001
10671	001
23333	001
126119	001
389541	001
55020	001
10157	011
79064	001
23769	001
83460	001
388789	001
55773	001
51194	001
23264	001
80097	001
124641	001
255027	001
100128569	001
440957	001
84905	001
142679	001
170622	001
375307	001
152926	001
51021	001
27258	001
57721	001
79717	001
283212	001
9895	001
80183	001
10465	001
80006	011
25945	001
285521	001
374659	001
54512	001
60561	001
257068	011
80308	001
440145	001
56942	001
1955	001
200407	001
79716	001
10616	001
9681	001
NA	001
79029	001
92597	001
65990	001
10137	001
140801	001
92106	001
10184	001
114881	001
NA	001
79574	001
60490	001
119559	001
1520	001
28971	001
115416	001
3750	001
128989	001
56910	001
84545	001
93058	001
128486	001
83636	001
728489	001
56943	001
27257	001
645191	001
84988	001
8260	001
338692	001
51074	011
29945	001
51264	001
91647	001
23768	001
23130	011
160851	001
145853	001
84306	001
23508	001
4717	001
79038	001
8139	001
57192	001
84418	001
79752	001
2882	001
55178	001
56704	001
8270	001
84270	001
654429	001
51258	001
56157	001
93487	001
1353	001
80305	001
119032	001
51122	001
22845	001
57595	001
100505876	001
153339	001
23469	001
22876	001
374882	001
255919	001
9997	001
51454	001
283635	001
54344	001
222255	001
113675	001
312	001
130612	001
9409	001
8483	001
11157	001
9855	001
28972	001
55129	001
6675	001
56241	011
51763	001
63933	001
55572	001
57125	001
51642	001
84890	001
192668	001
55323	001
29103	001
57154	001
112858	001
9107	011
6602	001
11161	001
93627	001
387787	001
112483	001
643866	001
NA	001
339487	001
54968	001
375484	001
57171	001
196743	001
7092	001
9616	001
124045	001
NA	011
9882	001
10289	001
51588	001
9325	001
28977	001
23480	001
27010	001
79140	001
29883	001
78988	001
51390	001
51691	001
54926	001
6728	001
766	001
84277	001
4708	001
63931	001
51504	001
388722	001
3654	001
286257	001
84317	001
162427	001
192286	001
55052	001
26065	001
81034	001
151651	001
8905	011
10478	001
50512	001
84315	011
51249	001
83723	001
23585	001
79411	001
4943	001
26235	001
118426	001
112487	001
54951	001
84065	011
51522	001
399512	001
219402	001
150684	001
7105	001
59286	001
23632	001
124817	001
114822	001
51430	001
25904	001
6993	001
3775	001
55014	011
7172	001
23463	001
161253	001
79719	001
10280	001
977	011
51310	011
51654	001
10682	001
2258	001
81858	001
4162	001
55871	001
114757	001
51085	001
55829	001
81706	001
4795	001
26472	001
339479	001
10231	001
121278	001
94122	011
152137	001
57172	001
157567	001
10237	001
57001	001
94103	001
10011	001
51099	001
283237	001
57827	001
6992	001
10404	001
55788	001
90507	001
10667	001
115024	001
51669	001
79109	001
390916	001
255374	001
55297	001
148223	001
157657	001
4338	001
79934	001
2939	011
201626	001
10101	001
79072	001
79786	001
403313	001
414919	001
57085	001
9317	001
3765	001
8934	001
25981	001
10282	001
3717	001
54471	001
80772	001
10422	001
11019	001
8560	001
51324	001
29090	001
54675	001
116238	001
57179	001
54931	001
196500	001
140739	001
100996939	001
84696	001
11267	001
56180	001
79644	001
84320	001
79144	001
56006	001
90809	011
83475	001
222662	001
51527	001
266812	001
140838	001
54974	001
6048	001
55101	001
123263	001
83862	001
23341	001
200014	001
285613	011
64400	001
79748	001
147007	001
201191	001
284615	001
10186	001
6014	001
55793	001
29058	001
503542	001
55273	001
201965	001
NA	001
55256	001
51110	001
90416	001
83590	001
123207	001
23568	001
64172	001
54516	001
196463	001
137872	001
80775	001
87769	001
8446	001
9538	001
84522	001
80774	001
27351	001
79031	001
130617	001
154791	001
51117	001
401152	001
84326	001
54946	001
55486	001
23399	001
26136	001
79888	001
125488	001
516	001
3938	001
2342	001
8340	001
147381	001
4860	001
59084	011
4814	001
6415	001
7320	001
166	001
1381	001
7326	001
5092	001
11337	001
23557	001
199	001
6777	001
1606	001
2028	001
407	001
10941	001
5495	001
5771	001
6532	001
1800	001
175	001
157	011
2875	001
2984	001
1036	001
5770	001
5502	001
8034	001
761	001
80776	001
1962	001
567	011
1392	001
5664	001
10196	001
8312	001
1120	001
10567	001
5801	011
113444	001
339983	001
221710	001
2647	001
27242	001
55761	001
54442	001
64855	001
90624	001
201229	001
57149	001
79184	001
79133	001
497661	001
400224	001
644096	001
91289	001
147463	001
56134	001
51340	001
80790	001
6376	001
28232	001
51499	001
NA	001
NA	001
NA	001
262	001
23452	001
9776	001
153241	001
91522	001
81035	001
64784	001
51428	001
79009	001
140876	001
2209	001
388698	001
NA	001
NA	001
NA	001
284110	001
3034	001
NA	001
8355	001
10642	001
10643	001
NA	001
NA	001
NA	001
NA	001
3538	001
4176	001
57534	001
79983	001
10418	001
7051	001
85451	001
51538	001
55205	001
51333	001
126	001
102724023	001
1646	001
474384	001
3118	001
441518	001
8290	001
153743	001
220717	001
83955	001
10357	001
388799	001
645027	001
440804	001
9576	001
1812	101
1813	100
3759	100
27185	100
5970	101
1360	100
64506	100
64839	100
1196	011
113802	010
57185	011
9710	011
983	011
285641	010
23621	011
6545	011
9468	010
90933	011
NA	011
1184	011
2925	010
10687	011
374868	010
129804	010
94015	011
54432	010
114800	011
10505	011
4825	011
256987	010
56654	011
155066	011
55435	011
1621	010
11094	010
79658	011
91252	010
79161	011
64418	010
23175	011
6809	011
57189	011
50651	010
9019	011
57586	011
27040	011
90187	001
57504	001
5161	001
5929	001
4613	001
399693	001
671	001
727930	001
127255	001
79156	001
205717	001
57639	001
333932	001
55664	001
5617	001
127	001
80119	001
4703	001
341019	001
NA	001
56911	001
165055	001
54529	001
53371	001
1816	001
81850	001
1939	001
8697	011
4061	001
160335	001
22989	001
55787	001
55765	001
54552	001
51092	001
50939	001
9819	001
23351	001
26	001
840	001
339230	001
4124	001
NA	001
116534	001
11044	001
55312	001
4914	001
10631	001
387119	001
4682	001
22868	001
2733	001
6319	001
60680	001
NA	001
5775	001
55172	001
26167	001
9553	001
54815	001
255520	001
83857	001
57591	001
124935	001
203547	001
60385	001
NA	001
1124	001
57491	001
55599	001
130733	001
391123	001
64123	001
388962	001
10464	001
51332	001
9742	001
79778	001
440026	001
8623	001
84936	001
55240	001
10882	001
6579	001
27111	011
790955	001
5990	001
55906	001
NA	001
6314	001
284047	001
6610	001
8814	001
55593	001
84189	001
100272147	001
5784	001
165082	001
7221	001
9147	001
100131801	001
90639	001
55246	001
11174	001
167153	001
23432	001
9420	001
116085	001
55258	001
55905	001
3177	001
255275	001
6038	001
8906	001
25764	001
NA	001
79980	001
84898	001
5175	001
2633	001
23650	001
5886	001
27245	001
9332	001
440307	001
4761	001
50833	001
137886	001
116840	001
6752	001
51601	001
9692	001
79810	001
84993	001
647024	001
150465	001
23359	001
9857	001
54454	001
9547	001
80271	001
440138	001
163590	001
6868	001
51465	001
5264	001
3756	001
84447	001
221002	001
79863	001
55041	001
768211	001
253782	001
390598	001
51013	001
51575	001
56961	001
770	001
4242	001
90407	001
79827	001
26033	001
54819	001
83786	001
79736	001
57462	001
5782	001
121260	001
4665	001
91749	001
3430	001
80004	001
2074	001
81890	001
56159	001
3338	001
2355	001
79971	001
317762	001
345193	001
284723	001
79823	001
55702	001
22881	001
2958	001
150468	001
348174	001
727897	001
83890	001
22893	001
85014	001
NA	001
246176	001
29886	001
23774	001
140612	001
222008	001
728568	001
23418	001
51690	001
84264	001
57467	001
339559	001
8549	001
79145	001
92170	001
29947	001
26740	001
NA	001
10563	001
10472	001
4958	001
1132	001
412	001
56125	001
2814	001
25970	001
10859	001
1393	001
134	001
538	001
4281	001
661	001
4126	001
124404	001
56882	001
200942	001
85478	001
55248	001
8563	001
51225	001
56624	001
1997	001
1831	001
59341	001
643246	010
9068	001
55114	001
658	001
6046	001
805	001
55036	001
4849	001
1308	001
79982	001
30836	001
1801	001
110599564	001
9873	001
2237	001
9453	001
8344	001
8339	001
8364	001
8361	001
8362	001
9928	001
4117	001
149175	001
55013	001
4257	001
9562	001
22879	001
158747	001
122704	001
4634	001
114803	001
60560	001
54888	001
100506658	001
79627	001
255967	001
7941	001
91445	001
80031	001
5265	001
9905	001
222553	001
11074	001
158135	001
55293	001
7436	001
137492	001
54464	001
51071	010
59274	011
240	010
130399	001
140766	001
54507	001
84871	001
9474	001
245972	001
4287	001
9331	001
122616	001
81928	001
57685	001
125972	001
84960	001
146439	001
79616	001
972	001
81602	001
56990	001
220136	001
1111	001
55571	001
10898	001
8738	001
10491	001
404093	001
1593	001
1577	001
27294	001
1949	001
54583	001
441282	001
304	001
9451	001
57669	001
85465	001
23767	001
2995	001
8630	001
7190	001
3350	001
3487	001
3501	001
3134	001
28896	001
8517	001
3707	001
143879	001
283219	001
79932	001
22889	001
4023	001
9684	001
7940	001
5607	001
84206	001
10227	001
4258	001
8195	001
221938	001
101410538	001
26002	001
4541	001
122830	001
3373	001
10825	001
10725	001
8715	001
84876	001
80228	001
80025	001
51604	001
59339	001
729359	001
5355	001
8611	001
57088	001
9240	001
5564	001
5568	001
5742	001
138639	001
285282	001
6118	001
100529239	001
80230	001
6281	001
6288	001
9728	001
205564	001
6580	001
147407	001
2030	001
6518	001
1317	001
4089	001
6662	001
10558	001
57559	001
8677	001
55863	001
57583	001
8795	001
7220	001
342865	001
9889	001
79683	001
155054	001
828	001
222166	001
646817	001
51257	001
720	001
440093	001
3106	001
3673	001
6278	001
23063	001
653604	001
8352	001
8351	001
8358	001
8353	001
653604	001
8357	001
8354	001
6194	001
10842	001
9939	001
8850	001
29123	001
283149	001
56154	001
4671	001
387751	001
4036	001
159686	001
79772	001
4288	001
10721	001
29785	001
284001	001
23070	001
116535	001
23091	001
5521	001
55692	001
4784	001
1106	001
4640	001
5511	001
285782	001
3550	001
5330	001
29766	001
26064	001
6605	001
57701	001
9175	001
55227	001
23468	001
4781	001
257106	001
6729	001
91833	001
8335	001
10526	001
1019	001
8337	001
131	001
338773	001
11070	001
163882	001
79174	001
286144	001
5596	001
5597	001
51124	001
2207	001
29097	001
25849	001
285367	001
55268	001
54998	001
8395	001
100303755	001
124925	001
1414	001
346673	001
7327	001
79626	001
7347	001
1964	001
51304	001
218	001
493753	001
29956	001
138428	001
51463	001
64762	001
6646	001
26576	001
63979	001
2259	001
27128	001
100101490	001
3741	001
388323	001
79783	001
79879	001
5105	001
11199	001
162605	001
3488	001
345275	001
NA	010
NA	010
NA	010
NA	010
NA	010
NA	010
NA	010
NA	010
NA	010
NA	010
NA	010
NA	010
NA	010
NA	010
NA	010
NA	010
NA	010
NA	010
NA	010
