alg,cl,Cn,Mu,FL,padj,pval,overlapGenes
fc,18,2,2,GO:0050804,0.910251648249605,0.0002785773980871,"57689, 84628"
fc,4,92,3,GO:0060155,0.933888735060272,0.0020006797690656,"164, 1174, 162"
fc,4,92,3,GO:1903232,0.933888735060272,0.0020006797690656,"164, 1174, 162"
fc,3,116,2,GO:0030072,0.952373097070567,0.0014573421531301,"55512, 1363"
fc,4,92,2,GO:0023035,0.976395279276371,0.0026893825595982,"11331, 5245"
fc,4,92,2,GO:0002639,0.976395279276371,0.0026893825595982,"11331, 5245"
fc,4,92,2,GO:0006610,0.976395279276371,0.0026893825595982,"3843, 9349"
fc,4,92,2,GO:0030490,0.976395279276371,0.0026893825595982,"6234, 6208"
fc,11,4,1,GO:0007413,0.980231147338425,0.0118497720948333,8829
fc,11,4,1,GO:0048008,0.980231147338425,0.0118497720948333,8829
fc,11,4,1,GO:0060041,0.980231147338425,0.0118497720948333,6152
fc,5,776,11,GO:0051496,0.985167201421594,0.0076883744869933,"2475, 3984, 387, 961, 998, 5879, 335, 389, 9475, 51466, 10979"
fc,1,642,6,GO:0006406,0.99897289814323,0.0154393669032083,"7919, 10189, 3181, 2332, 6428, 9775"
infomap,7,149,28,GO:0000398,6.09085214999202e-28,9.32035524099774e-32,"26986, 3178, 4670, 7919, 10189, 3190, 10236, 4857, 3183, 27316, 10432, 10492, 3181, 23020, 1655, 6426, 10250, 6428, 10594, 6434, 51645, 3185, 220988, 3187, 23451, 9343, 9733, 6634"
infomap,150,12,12,GO:0061640,9.87896090496941e-27,1.51170021499149e-30,"1731, 23157, 5413, 23176, 10801, 346288, 55752, 989, 151011, 55964, 4735, 5414"
infomap,35,38,15,GO:0045109,1.2536031460877001e-22,1.9182909657042002e-26,"1674, 7431, 4747, 3848, 2670, 3853, 1832, 3860, 3849, 338785, 3868, 3852, 3861, 3872, 3858"
infomap,44,191,31,GO:0042776,1.64092990725487e-22,2.5109868511933698e-26,"506, 509, 4709, 4698, 515, 51079, 539, 498, 522, 513, 4722, 10476, 4701, 4723, 6389, 6390, 4728, 4725, 4720, 4726, 4729, 4719, 4702, 514, 4704, 4724, 4695, 374291, 4707, 4705, 55967"
infomap,47,21,12,GO:0010498,2.91311566794407e-20,4.4577133403887805e-24,"5684, 5682, 5683, 5685, 5687, 5690, 5691, 5693, 5694, 5695, 5688, 5692"
infomap,134,12,10,GO:0036258,7.38879518613399e-20,1.1306496076716101e-23,"25978, 128866, 5119, 27183, 57132, 27243, 51534, 9798, 51028, 79643"
