alg,cl,Cn,Mu,FL,padj,pval,overlapGenes
louvain,3,363,47,DOID:10763,4.95633262659461e-06,8.26055437765769e-07,"351, 3146, 3320, 7249, 10971, 3984, 1956, 348, 1191, 4915, 10987, 23327, 3315, 1471, 2950, 3921, 3039, 57554, 1499, 476, 5037, 1509, 5594, 8454, 2242, 5599, 2271, 5595, 775, 2288, 6772, 5591, 4627, 11346, 5578, 2768, 488, 5144, 8452, 3786, 644, 9446, 6227, 8473, 5121, 283450, 718"
louvain,9,256,31,DOID:12849,1.69830000258886e-05,2.44725390560165e-06,"10458, 2903, 2904, 22871, 2906, 324, 5879, 5747, 22941, 2023, 6714, 85358, 2550, 2571, 9378, 9456, 57502, 8924, 54413, 3094, 56899, 6792, 9732, 4897, 26047, 9568, 84152, 491, 18, 8831, 3751"
louvain,9,256,31,DOID:0060041,1.69830000258886e-05,2.83050000431477e-06,"10458, 2903, 2904, 22871, 2906, 324, 5879, 5747, 22941, 2023, 6714, 85358, 2550, 2571, 9378, 9456, 57502, 8924, 54413, 3094, 56899, 6792, 9732, 4897, 26047, 9568, 84152, 491, 18, 8831, 3751"
louvain,3,363,50,DOID:1826,2.85558089072176e-05,7.13895222680439e-06,"351, 7249, 53616, 2561, 7532, 7533, 1956, 348, 4915, 1612, 369, 22800, 23327, 3315, 5321, 1471, 5515, 2950, 6853, 2915, 8536, 4137, 1509, 5590, 7248, 6812, 773, 427, 3925, 10564, 2562, 4133, 5524, 777, 2890, 3785, 6326, 6854, 5880, 7402, 3786, 2554, 2566, 2555, 9211, 6900, 1917, 718, 57471, 7881"
louvain,3,363,93,DOID:5419,0.0001146927097146,3.8230903238232e-05,"3320, 7534, 2561, 7531, 7529, 7532, 7533, 1072, 5058, 4645, 1956, 815, 348, 1191, 4915, 1612, 5305, 9588, 5321, 5142, 226, 2950, 6853, 4734, 6531, 2915, 5582, 6622, 1499, 81565, 1020, 5037, 4137, 5590, 4155, 2596, 7001, 5588, 22999, 801, 2242, 6812, 5595, 775, 4082, 23345, 56924, 11346, 347733, 128, 156, 2730, 427, 5578, 5609, 7295, 816, 2560, 2562, 120892, 25830, 10075, 103910, 1974, 10376, 1428, 488, 5912, 4133, 10612, 230, 203068, 2890, 2918, 321, 3785, 4916, 6326, 6207, 5144, 6854, 8452, 4900, 2554, 7345, 2566, 8682, 23237, 116443, 2555, 8997, 5538, 57471"
louvain,9,256,37,DOID:1826,0.0001948242766502,4.87060691625544e-05,"4842, 9863, 1740, 387, 3736, 10188, 2903, 2904, 998, 3704, 5879, 57142, 160622, 2911, 2902, 23287, 610, 23114, 2550, 2571, 9378, 3778, 9826, 8976, 348980, 3737, 56666, 6792, 26047, 785, 9568, 9900, 18, 4538, 6506, 8831, 3751"
louvain,3,363,17,DOID:12858,0.0008529457645672,0.0003553940685696,"1956, 4217, 6531, 1386, 1020, 4137, 5580, 5599, 5595, 6009, 5602, 5578, 3014, 10564, 4133, 7345, 116443"
louvain,3,363,32,DOID:12849,0.0018916072268935,0.0009826316243258,"351, 3146, 7249, 7534, 348, 4915, 6853, 6531, 2697, 2915, 5527, 1499, 476, 1509, 7248, 5864, 775, 23345, 128, 814, 2560, 2562, 83473, 2918, 4916, 6326, 6854, 2554, 5579, 2566, 2555, 4139"
louvain,3,363,32,DOID:0060041,0.0018916072268935,0.0011034375490212,"351, 3146, 7249, 7534, 348, 4915, 6853, 6531, 2697, 2915, 5527, 1499, 476, 1509, 7248, 5864, 775, 23345, 128, 814, 2560, 2562, 83473, 2918, 4916, 6326, 6854, 2554, 5579, 2566, 2555, 4139"
louvain,9,256,65,DOID:5419,0.0025486921795074,0.0008495640598358,"2885, 4842, 9863, 1742, 2066, 1741, 9228, 259217, 23499, 5799, 26037, 4035, 58512, 1739, 4130, 2903, 2904, 2905, 2906, 324, 5803, 998, 2534, 396, 23136, 6092, 57142, 50944, 9699, 2894, 2911, 2902, 2023, 10580, 85358, 6137, 2550, 2571, 9378, 575, 9456, 9826, 57502, 57555, 9743, 57514, 1620, 1501, 9229, 3094, 348980, 56899, 7168, 81832, 2977, 6641, 9732, 26047, 9568, 84152, 9223, 9900, 6506, 6391, 8831"
louvain,3,363,28,DOID:2377,0.0027908240177234,0.0018605493451489,"351, 3146, 7532, 348, 4915, 23327, 3315, 1471, 2950, 87, 6622, 4137, 1509, 4155, 5594, 5864, 2, 23321, 6772, 11140, 54536, 156, 5578, 3925, 5550, 6900, 718, 9520"
louvain,9,256,25,DOID:1059,0.0034459296267816,0.001435804011159,"1741, 2316, 2903, 2904, 11122, 2273, 50944, 22941, 2902, 85358, 9378, 9456, 57502, 8924, 9126, 54413, 1501, 10178, 4983, 391, 6792, 26047, 23096, 8671, 8831"
louvain,9,256,27,DOID:3312,0.0084484377550758,0.0042242188775379,"4842, 9863, 2066, 5799, 1272, 2903, 2904, 2534, 57142, 2911, 2902, 2023, 2571, 575, 1002, 1620, 54413, 1501, 3094, 56899, 6641, 8525, 26047, 84152, 9223, 6391, 9892"
louvain,9,256,45,DOID:10652,0.0232830451213171,0.0135817763207683,"8470, 4842, 1742, 2066, 2280, 387, 3500, 26037, 4035, 1272, 274, 2903, 2904, 9844, 2534, 5879, 5747, 4043, 1363, 57142, 8440, 2911, 2902, 2023, 9479, 6714, 1795, 2550, 2571, 9456, 1501, 9229, 3685, 5338, 3502, 79789, 26047, 3738, 9223, 60412, 29934, 6506, 5445, 8936, 9892"
louvain,2,168,16,DOID:2377,0.0306627961097004,0.0025552330091417,"3303, 3306, 3831, 6774, 7917, 6717, 10055, 10636, 10767, 3308, 361, 3304, 1268, 1901, 6000, 23046"
louvain,3,363,32,DOID:3312,0.0346459726831108,0.0259844795123331,"2561, 7531, 7533, 1956, 348, 4915, 1612, 6531, 2915, 1499, 5590, 5588, 5290, 775, 6009, 23345, 2560, 120892, 10075, 8650, 2890, 2918, 4916, 6207, 6854, 2566, 23237, 116443, 2555, 966, 9550, 4139"
louvain,3,363,19,DOID:9255,0.0376019615740662,0.0313349679783885,"351, 3320, 815, 348, 1612, 3315, 8878, 1499, 4137, 7001, 6812, 10383, 120892, 55832, 1974, 6710, 203068, 23154, 93185"
louvain,1,166,13,DOID:9255,0.0394150559325845,0.003284587994382,"273, 6455, 1785, 161, 163, 6311, 3092, 25978, 7415, 5530, 162, 5533, 231"
louvain,9,256,18,DOID:2377,0.0463095667098909,0.0308730444732606,"4842, 1272, 50807, 2904, 57142, 23095, 2902, 11315, 23114, 2571, 116986, 8482, 1620, 214, 56666, 8853, 3738, 6506"
louvain,12,30,6,DOID:10763,0.128339136593413,0.010694928049451,"6279, 2947, 6285, 2944, 481, 6521"
louvain,12,30,8,DOID:10652,0.184910567090882,0.0308184278484803,"2597, 2947, 6285, 6280, 2745, 2944, 6521, 57447"
louvain,6,402,29,DOID:1059,0.508611961123994,0.0423843300936662,"3800, 4297, 55729, 546, 2521, 23435, 27316, 1968, 6597, 23229, 2332, 10369, 3192, 4204, 10290, 30968, 64324, 3832, 9343, 113246, 5813, 8450, 249, 7411, 24137, 93664, 6334, 4076, 3908"
sgG1,19,469,73,DOID:1826,6.69606747718014e-10,5.5800562309834494e-11,"1759, 4842, 9863, 53616, 7532, 7533, 1740, 3736, 2934, 1956, 4915, 1612, 369, 22800, 9693, 10188, 2903, 2904, 23327, 5321, 3704, 5515, 2950, 6853, 5955, 160622, 2911, 2915, 2902, 8536, 4137, 5590, 610, 23114, 2550, 2571, 9378, 6812, 3778, 9826, 8976, 4509, 427, 3925, 1181, 2185, 5906, 348980, 3737, 4133, 501, 777, 2890, 6326, 6854, 3745, 6792, 6335, 51400, 9211, 6327, 9568, 9900, 18, 6506, 6900, 9829, 1917, 8831, 889, 3751, 57471, 7881"
