alg,cl,Cn,Mu,FL,padj,pval,overlapGenes
infomap,49,46,8,100,0.047549427324832,0.0158498091082773,"51592, 23523, 23195, 1958, 56946, 57507, 23389, 9658"
infomap,42,100,61,101,0.0490197120814466,0.0081699520135744,"6427, 2547, 3842, 6294, 51755, 9584, 11051, 4841, 22985, 6429, 11052, 10921, 1153, 11177, 27340, 5591, 6597, 6733, 6426, 4691, 9667, 55636, 58525, 221037, 10250, 58517, 23451, 6428, 23524, 6434, 6432, 51645, 55269, 1105, 6741, 286410, 57092, 57680, 5411, 9092, 7520, 8450, 170692, 256158, 55100, 64848, 9733, 6599, 440915, 9858, 9774, 752, 8570, 84524, 23367, 9967, 9987, 9879, 90957, 341640, 64478"
infomap,58,13,1,11,0.0641837507286391,0.0106972917881065,2512
infomap,50,11,9,111,0.0711035019516216,0.0118505836586036,"1072, 10486, 10487, 71, 1073, 60, 11034, 23406, 4642"
infomap,135,11,9,111,0.0711035019516216,0.0118505836586036,"23705, 1182, 80331, 6861, 160, 143425, 9900, 9892, 91683"
infomap,269,5,1,1,0.0862585830364724,0.0143764305060787,91833
infomap,90,8,7,111,0.0905370942677912,0.0150895157112985,"57787, 2026, 4134, 2029, 4133, 4139, 8239"
infomap,243,12,10,101,0.0913290505630407,0.0152215084271734,"5204, 23243, 5537, 22870, 9100, 7411, 55291, 91526, 283373, 9701"
infomap,5,120,3,110,0.0929020908215336,0.0309673636071779,"10971, 3697, 92815"
infomap,64,19,1,11,0.0936327063846716,0.0156054510641119,30
infomap,10,8,3,100,0.0956371295496131,0.0159395215916022,"10743, 22890, 79813"
infomap,263,6,1,1,0.103371518100029,0.0172285863500048,5243
infomap,272,3,1,110,0.103488462203426,0.0172480770339044,401409
infomap,23,7,1,1,0.12043846016052,0.0200730766934201,4860
infomap,157,7,1,1,0.12043846016052,0.0200730766934201,4069
infomap,45,47,28,111,0.12362245825391,0.0206037430423183,"7164, 7905, 23647, 25874, 57017, 23204, 7163, 7165, 114569, 146223, 6642, 51100, 6643, 65009, 2572, 27236, 192683, 5780, 57460, 6855, 10814, 80221, 9143, 9522, 8723, 64083, 80222, 9145"
infomap,104,136,3,110,0.127591394592203,0.0425304648640678,"3021, 65084, 83889"
infomap,72,72,44,101,0.131149909669316,0.0218583182782194,"7332, 4214, 22954, 8027, 1155, 7874, 23072, 79837, 56957, 64219, 23376, 7321, 7322, 57169, 6218, 196403, 23295, 3093, 23609, 6737, 130507, 9958, 54914, 83737, 26091, 10075, 9666, 84959, 3416, 90678, 7706, 51377, 128312, 9354, 9101, 55236, 9690, 7347, 23373, 9097, 161725, 89970, 80131, 9700"
infomap,8,14,11,101,0.135124231290574,0.0225207052150957,"3836, 23633, 7112, 10541, 26040, 26049, 28992, 8815, 63891, 4542, 8731"
infomap,65,14,11,101,0.135124231290574,0.0225207052150957,"55746, 23279, 5903, 59343, 9972, 4928, 7175, 5905, 259232, 57122, 94160"
infomap,89,9,3,100,0.135885654645905,0.0226476091076508,"1600, 9500, 2741"
infomap,131,19,13,111,0.158372603765358,0.026395433960893,"774, 22999, 6812, 5910, 773, 8448, 148252, 51560, 54769, 10497, 21, 6712, 377"
infomap,228,5,5,101,0.16312023201996,0.02718670533666,"8666, 53918, 10767, 26160, 8668"
infomap,244,8,7,101,0.177146464215647,0.0295244107026079,"7410, 26130, 6235, 1977, 8411, 8672, 9689"
infomap,181,7,6,111,0.183606996860013,0.0306011661433354,"3039, 1509, 3045, 3046, 3043, 537"
infomap,73,10,3,100,0.183919113744066,0.030653185624011,"6275, 177, 4856"
