alg,cl,Cn,Mu,FL,padj,pval,overlapGenes
sgG5,26,8,5,DOID:12849,0.0018832714547804,0.0004466000639574,"2560, 2562, 2566, 2555, 2554"
sgG5,26,8,5,DOID:0060041,0.0018832714547804,0.0004708178636951,"2560, 2562, 2566, 2555, 2554"
sgG5,70,21,11,DOID:10652,0.0019495996520875,0.0004772499031048,"351, 4915, 6622, 1020, 1509, 2597, 4684, 5663, 348, 6272, 23385"
sgG5,70,21,8,DOID:12849,0.0019495996520875,0.0006018501318943,"351, 4915, 1509, 5864, 4684, 348, 4916, 6323"
sgG5,70,21,8,DOID:0060041,0.0019495996520875,0.0006498665506958,"351, 4915, 1509, 5864, 4684, 348, 4916, 6323"
sgG5,79,16,5,DOID:9255,0.0066647941848479,0.0005553995154039,"273, 6455, 1785, 5530, 5533"
sgG5,50,26,15,DOID:5419,0.0076002885019109,0.0006333573751592,"2891, 2892, 9463, 1947, 2917, 2893, 1948, 23705, 11178, 2898, 2913, 2897, 23426, 8452, 9783"
sgG5,26,8,6,DOID:5419,0.0167593330389667,0.0055864443463222,"2560, 2562, 2561, 2566, 2555, 2554"
sgG5,26,8,4,DOID:3312,0.0199479910692015,0.0083116629455006,"2560, 2561, 2566, 2555"
sgG5,70,21,4,DOID:9255,0.0347022968663115,0.0144592903609631,"351, 5663, 348, 6272"
sgG5,50,26,8,DOID:3312,0.0396058550639446,0.0066009758439907,"2917, 1948, 23705, 11178, 2898, 2913, 2897, 23426"
sgG5,70,21,6,DOID:1826,0.0459269699862518,0.0267907324919802,"351, 4915, 1509, 4684, 348, 6323"
sgG5,70,21,6,DOID:3312,0.0459269699862518,0.0267907324919802,"4915, 6009, 4684, 348, 4916, 8774"
sgG5,22,38,18,DOID:5419,0.0459479579691494,0.0038289964974291,"9863, 1742, 1741, 9228, 58512, 1739, 2903, 2904, 2905, 2906, 2902, 1128, 9229, 1501, 81832, 2894, 6326, 8831"
sgG5,62,27,5,DOID:9255,0.0833658012193637,0.0069471501016136,"6616, 6804, 112476, 6857, 112755"
sgG5,54,13,8,DOID:5419,0.0939417609474476,0.0078284800789539,"26037, 9378, 575, 57502, 57555, 5245, 9223, 266727"
sgG5,74,3,2,DOID:10763,0.110912238991846,0.0165272407523638,"2243, 2244"
sgG5,74,3,2,DOID:14330,0.110912238991846,0.0184853731653077,"2244, 2266"
sgG5,50,26,6,DOID:12849,0.127770643682957,0.0418785114283558,"2891, 2917, 23705, 2898, 2897, 23426"
sgG5,50,26,6,DOID:0060041,0.127770643682957,0.0438938075774608,"2891, 2917, 23705, 2898, 2897, 23426"
sgG5,29,13,5,DOID:1826,0.138189402724028,0.0115157835603357,"2550, 6529, 1268, 9568, 527"
sgG5,22,38,9,DOID:1826,0.138297672393511,0.0243847021860553,"9863, 1740, 3736, 2903, 2904, 2902, 6326, 8831, 3751"
sgG5,22,38,7,DOID:1059,0.138297672393511,0.0345744180983778,"1741, 2903, 2904, 2902, 1501, 6326, 8831"
sgG5,43,18,6,DOID:1826,0.147157285878056,0.0122631071565046,"7249, 53616, 6853, 7532, 6854, 9211"
sgG5,56,11,3,DOID:12858,0.150020533042898,0.0125017110869082,"2932, 5566, 10059"
sgG5,3,2,2,DOID:3312,0.160421030129205,0.0133684191774338,"1272, 26047"
sgG5,27,12,4,DOID:1059,0.166221410801886,0.0138517842334905,"22941, 50944, 85358, 9456"
sgG5,62,27,7,DOID:1826,0.172779383836429,0.0287965639727382,"6616, 6810, 6804, 112476, 6857, 6844, 112755"
sgG5,59,9,5,DOID:10652,0.176051146347662,0.0146709288623052,"10313, 57142, 6642, 7779, 7781"
sgG5,59,9,3,DOID:14330,0.181128509821877,0.0301880849703128,"10313, 55737, 7781"
sgG5,77,14,6,DOID:10652,0.192434694416079,0.0323282186675292,"23607, 2534, 2066, 25, 2571, 2185"
sgG5,77,14,4,DOID:12849,0.192434694416079,0.0464566709974819,"2571, 6792, 26960, 56899"
sgG5,77,14,4,DOID:0060041,0.192434694416079,0.0481086736040198,"2571, 6792, 26960, 56899"
sgG5,3,2,2,DOID:10652,0.211650095052438,0.035275015842073,"1272, 26047"
sgG5,79,16,8,DOID:5419,0.218588818099607,0.0364314696832678,"1759, 6456, 6457, 5530, 57030, 5532, 5533, 5534"
sgG5,21,10,3,DOID:14330,0.232215343441561,0.0406533500054511,"207, 5728, 6620"
sgG5,43,18,4,DOID:10763,0.255501474251016,0.0425835790418361,"7249, 65125, 10971, 11346"
sgG5,72,15,3,DOID:12858,0.274044969524985,0.0301919136118112,"5602, 1432, 5595"
sgG5,72,15,6,DOID:10652,0.274044969524985,0.0456741615874975,"5602, 1432, 1612, 5594, 5595, 5604"
sgG5,4,17,4,DOID:10763,0.421266671308336,0.0351055559423613,"387, 396, 6093, 5879"
sgG5,10,19,9,DOID:5419,0.471485192536434,0.0392904327113695,"3800, 23345, 1808, 23043, 347733, 4741, 26011, 4747, 5048"
sgG5,23,10,3,DOID:1059,0.542229993825087,0.0451858328187572,"6709, 23229, 3913"
spectral,21,18,6,DOID:2377,0.0031485374993195,0.0002623781249432,"351, 6622, 1509, 348, 2896, 116986"
spectral,21,18,7,DOID:12849,0.0050582980626502,0.0011822230445575,"351, 6853, 6531, 1509, 348, 2896, 4916"
spectral,21,18,7,DOID:0060041,0.0050582980626502,0.0012645745156625,"351, 6853, 6531, 1509, 348, 2896, 4916"
spectral,21,18,9,DOID:10652,0.0074508577831801,0.00248361926106,"351, 1994, 6853, 6531, 6622, 1509, 348, 2896, 6272"
spectral,23,23,8,DOID:12849,0.0078726738805838,0.0012177834122194,"2915, 1499, 5879, 2560, 1312, 2566, 2555, 2554"
spectral,23,23,8,DOID:0060041,0.0078726738805838,0.0013121123134306,"2915, 1499, 5879, 2560, 1312, 2566, 2555, 2554"
spectral,17,54,13,DOID:12849,0.0127058331017762,0.0019065397058337,"4915, 5747, 22941, 6714, 85358, 1009, 9456, 2550, 6792, 26960, 84152, 56899, 9722"
spectral,17,54,13,DOID:0060041,0.0127058331017762,0.002117638850296,"4915, 5747, 22941, 6714, 85358, 1009, 9456, 2550, 6792, 26960, 84152, 56899, 9722"
spectral,21,18,4,DOID:9255,0.0178649501883995,0.0082031764626298,"351, 348, 2896, 6272"
spectral,21,18,5,DOID:10763,0.0178649501883995,0.0089324750941997,"351, 1509, 348, 3337, 2896"
spectral,21,18,5,DOID:14330,0.0195255462972471,0.0113899020067275,"351, 6531, 6622, 348, 2896"
spectral,45,40,7,DOID:9255,0.0222439419243463,0.0018536618270288,"6616, 6804, 112476, 6857, 6812, 112755, 23025"
spectral,5,82,14,DOID:1059,0.0378871233950603,0.0058343040459111,"1741, 2903, 2904, 50944, 22866, 2902, 9378, 57502, 5728, 1501, 23096, 54413, 8831, 93664"
spectral,5,82,32,DOID:5419,0.0378871233950603,0.0063145205658433,"9863, 1742, 1741, 9228, 26037, 1739, 2903, 2904, 2905, 2906, 50944, 22866, 2902, 1948, 4842, 9378, 575, 57502, 57555, 1128, 9229, 1501, 81832, 64854, 9223, 8787, 9568, 9900, 2894, 6505, 8831, 266727"
spectral,16,16,8,DOID:10652,0.0385767037452779,0.0043889769239484,"5566, 5530, 775, 23504, 2571, 783, 102, 5534"
spectral,16,16,6,DOID:3312,0.0385767037452779,0.0064294506242129,"775, 25791, 3927, 2571, 783, 9495"
spectral,26,23,5,DOID:12858,0.0400426385647636,0.0033368865470636,"5602, 1432, 7337, 5580, 5595"
spectral,21,18,5,DOID:3312,0.0715832766444726,0.0477221844296484,"6531, 348, 3337, 4916, 8774"
